Title,Likes,Singer,Lyrics
"사랑, 참...","6,010",홍경민,"그 곳 거기에 있다
우리 만난 곳 헤어진 곳
그 자리
맴도는 작은 속삭임
처음 사랑을 얘기한
다시 이별을 말하던 우리
사랑 참 많이 아프더라
끝도 없이 네가
가슴 속에 혼자 소리치더라
가지마 가지마
슬픈 우리 메아리
그 계절 따라서 가더라
미안해 할 말이 없다
이런 내 마음 다 아는 너이니까
감추던 눈물 눈물은
이제 다 흘려버린 뒤
다만 아쉬운 우리 지나간
사랑 참 많이 아프더라
끝도 없이 네가
가슴 속에 혼자 소리치더라
가지마 가지마
슬픈 우리 메아리
그 계절 따라서 가더라

사랑해 사랑하면 그게 전부던
절대 이별이란 건
생각도 못하던 우리인데
돌아선 뒤돌아선
그때 두 사람 우리
한동안 오랫동안
이별 참 많이 아프더라
끝도 없이 서로
가슴 속에 깊이 남겨지더라
가지마 가지마
왜 말하지 못했나
늦은 후회만이 그렇게
가지마 가지마
아픈 기억 됐지만
그 계절 따라서 가더라
오래된 이 눈물 한번더"
잠 못 드는 밤에,"43,278",문명진,"니가 내게서 멀어질때 쯤 그때 언젠가
아마도 별이 빛나고 좀 슬프고 그랬지
I Can't Breathe No More With You
난 사랑 했는데
Faith
그런 건 한때지
We Were In Love
We Were In Love
우리 아름답던 예전들이 떠올라서
We Were In Love
We Were In Love

이런 생각에 잠 못 드는 밤에

헤어지자고 말하는 니맘 힘들었겠지
알면서 말도 못하고 서성이고 그랬지
I Can't Live Without You
더 잘해줬다면
You You You You
그렇게 했다면
We Were In Love
We Were In Love
우리 사랑했던 예전들이 떠올라서
We Were In Love
We Were In Love
지난 추억에 잠 못 드는
그리운 밤에 널 잊지 못하는
그 미련에 한없이 눈물만 흘러
이 아픔 마저도 난 놓을 수 없는데
떠나지마 내게 돌아와 Baby
Still With You
I'm With You
아직 내맘 속에 니가 있어
We Were In Love
Love Love Love
아직 내 맘속에 니가있어 제발

We Were In Love

이런 생각에 잠 못 드는 밤에
넌 행복 해야해"
어른이 되면,"57,452",세븐틴 (SEVENTEEN),"늘어진 저 하늘만
마냥 바라보다가 보다가
아무도 없는 걸 느낄 때면
다시 생각나는 너
그저 그런 일들 속 속에
떠내려간 그런 니 맘을
잡을 수가 없잖아
난 아직 어린 아이라
손이 닿지 않을 널 알기에
더 조금만 더
시간이 더 흘러
내가 어른이 되면
널 이해할 수 있을까
My love my love my love
나의 그대여 부디
꽉 잡은 손 놓지 말아 줘
내가 어른이 되면
달라질 줄 알았던
모든 것 그 모든 것들이
자꾸 나를 괴롭혀
머리만 더 아프게
내가 어른이 되면
내가 어른이 되면
내가 어른이 되면
이 말만 계속 머릿속에
맴돌아 어지러워
어지러워 너를 다 알아가기가
아직은 힘이 든가 봐
그저 그런 일들 속 속에
떠내려간 그런 니 맘을
잡을 수가 없잖아
난 아직 어린 아이라
손이 닿지 않을 널 알기에
더 조금만 더
시간이 더 흘러
내가 어른이 되면
널 이해할 수 있을까
My love my love my love
나의 그대여 부디
꽉 잡은 손 놓지 말아 줘
I'm waiting just for u
널 기다리다 잃어버린다
난 여전히 그 자리에
내가 어른이 되면
달라질 줄 알았던
모든 것 그 모든 것들이
자꾸 나를 괴롭혀
머리만 더 아프게
내가 어른이 되면"
Youtiful,"16,491",Stray Kids (스트레이 키즈),"Looking at yourself
A lot goes in your mind
“I don’t know
if I’m ready to show myself”
You worry day and night
Look at the stars fall
They leave the sky, goodbye
Must be an oracle, like a waterfall
They shower you with love tonight
’Cause you are
You’re perfect in my eyes
You are
Don’t ever doubt yourself
I know that feeling too,
I’ve been inside the dark
I’ve never been so empty, hopeless
But no, it isn’t true
’Cause know that all the stars
are by your side
You know, whenever there’s a chance
I will tell you that
you’re amazing as you are
’Cause when you give me a glance
I am sure that
I see the universe in your eyes
Don’t you ever tell yourself
that you’re not enough
I am certain that you’re truly fine
You are a miracle, miracle
You are Youtiful
Let me tell a little story
About the star that
couldn’t shine or blink
Out of a million, billion
Felt like an alien, alien
Then that little star was surely
Going to become the biggest thing
Making a fantasy, family
Beautiful galaxy, galaxy
’Cause you are
More than beautiful, one of a kind
You are
Just know I’m always by your side
You know, whenever there’s a chance
I will tell you that
you’re amazing as you are
’Cause when you give me a glance
I am sure that
I see the universe in your eyes
Don’t you ever
tell yourself that you’re not enough
I am certain that you’re truly fine
You are a miracle, miracle
You are Youtiful
Another day ahead
Don’t wanna leave the bed
You’re looking at the mirror
See the tears covered in red
I know that you’ve been
cold this whole time
But now I’m here to make it end
You know, whenever there’s a chance
I will tell you that you’re amazing
as you are (Amazing as you are)
’Cause when you give me a glance
I am sure that I see the universe
in your eyes (Universe in your eyes)
Don’t you ever tell yourself that
you’re not enough
I am certain that you’re truly fine
(Certain that you’re truly fine)
You are a miracle, miracle
You are Youtiful"
귀거래사,"3,691",김신우,"하늘 아래 땅이 있고
그 위에 내가있으니
어디인들 이 내몸
둘곳이야 없으리
하루해가 저문다고 울터이냐
그리도 내가 작더냐
별이 지는 저 산넘어
내 그리 쉬어가리라
바람아 불어라
이내몸을 날려주려마
하늘아 구름아
내 몸 싫어 떠나가련다

해가 지고 달이 뜨고
그 안에 내가 숨쉬니
어디인들 이 내몸
갈곳이야 없으리
작은 것을 사랑하며 살터이다
친구를 사랑하리라
말이 없는 저 들녘에
내님을 그려보련다
바람아 불어라
이내몸을 날려주려마
하늘아 구름아
내몸 싫어 떠나가련다
바람아 불어라
이내몸을 날려주려마
하늘아 구름아
내 몸 싫어 떠나가련다
우우우 우우우
우우우 우우우"
좋은 기억,"21,421",SG 워너비,"어딘가에 마음 기대고 싶은 날
가눌 수도 없을만큼 힘겨운 날
살다가 살다가 그대
그런 날이 오더라도
우리 지난날의 추억을
떠올리며 잠시나마 미소 짓게
잊지는 말아요 내 사랑을
잊지는 말아요 이것만은
그대밖에 몰랐던
한 사람이 있었음을
좋았던 추억만 간직해요
사랑한 시간만 늘 기억해요
내 생의 가장 좋은 기억은
그대라는 사람인 걸
잊지는 말아요 잊지는 말아요
행복하게 웃던 그대를 보았죠
나 없이도 좋아 보여 다행이죠
살다가 살다가 삶의
마지막이 오더라도
같은 추억 속에 살았던
그 순간이 아름답게 남아있게
잊지는 말아요 내 사랑을
잊지는 말아요 이것만은
그대밖에 몰랐던
한 사람이 있었음을
좋았던 추억만 간직해요
사랑한 시간만 늘 기억해요
내 생의 가장 좋은 기억은
그대라는 사람인 걸
잊지는 말아요
그대 다시 누군가를
사랑하게 되거든
새 추억 아래 덮여진 채
지워질 내가 되겠지만
잊지는 말아요 내 마음은
잊지는 말아요 그것만은
잊지는 말아요 헤어져도
잊지는 말아요 이 말만은
내 모든 걸 줄만큼
소중했던 그대란 걸
행복한 기억만 간직해요
고마운 마음만 늘 기억해요
내 생에 다시 없을 지난 날
눈부셨던 우리 사랑
잊지는 말아요
잊지는 말아요
잊지는 말아요"
what is..,"6,021",Young K (DAY6),"So it's the end
분명히 너의 눈엔
눈물이 고였는데
네 입술은 이별을 말해
So it's the end
끝이라고 하는데
내가 여기서 뭘 더 해
그저 끄덕일 수밖에
사실 난 이해가 안 가
네가 지금 하는 말
행복한 적 없었단 그 말
나는 기억나니까
거짓 없는 눈빛과
누구보다 환했던 그 미소가
다시 떠올려 줘
다시 내게 웃어 줘
그때처럼 내 품에
달려와 안겨 줘
떠나가더라도
절대 잊진 말아 줘
If what we had isn't
What is..
What is love
사실 난 이해가 안 가
아직 우리 첫 만남
그땔 기억하니까
Don't you
그날의 향기 공간
옷차림 떨림도 다
너무도 어제처럼 생생하니까
다시 떠올려 줘
다시 내게 웃어 줘
그때처럼 내 품에
달려와 안겨 줘
떠나가더라도
절대 잊진 말아 줘
If what we had isn't
What is..
What is love"
어쩌다가,"12,570",전초아,"어쩌다가 너를 사랑했나 봐
죽을만큼 널 사랑했나 봐
난 아직까지 그리운 걸 보면
아직도 널 사랑하나 봐
어쩌다가 우리 이별하나 봐
나 없이도 잘 살 널 생각하면
난 아프고 또 아파 눈물만 나
왜 이렇게 니 행복이 싫은지
새로운 사람 만났어도
제발 날 잊고 살지 않길
이런 날 욕해도 어쩔 수 없잖아
내 맘 나도 몰라
너의 그 행복 이제는
나에겐 상처가 되는 걸
차라리 다시는 널 볼 수 없도록
두 눈 멀게 해 슬퍼
새로운 사람 만났어도
제발 날 잊고 살지 않길
이런 날 욕해도 어쩔 수 없잖아
내 맘 나도 몰라
너의 그 행복 이제는
나에겐 상처가 되는 걸
차라리 다시는 널 볼 수 없도록
두 눈 멀게 해
어쩌다가 널 다 잊었나 봐
너 없이도 살아 있는 날 보면
넌 그래도 날 잊고 살지는 마"
언젠가는,"6,381",싸이 (PSY),"그땐 너무 어려서
사랑이 사랑인줄도 몰랐다
지금은 지금도
사랑이 뭔지 잘 모르겠다

젊은 날에 젊음을 모르고
사랑할땐 사랑이 보이지 않았네
하지만 이제 뒤돌아 보니
우리 젊고 서로 사랑을 했구나

만남이 시작되자 마자
혼자 좋다고 미쳐서
여자 혼을 싹다 빼놓고
살짝 지풀에 지쳐서
이제 우리 헤어져
추하게시리 발목 잡지
말고 저리 비켜 너

이제 와서 뒤돌아 봐도 괜찮은 사람
지금 다시 봐도 괜찮을 사람
그저 소중한걸 소중한건줄
모르는 나이였기에
어린 나이였기에-

언젠가는 우리 다시 만나리
어디로 가는지 아무도 모르지만
언젠가는 우리 다시 만나리
헤어진 모습 이대로-

젊은날엔 젊음을 잊었고
사랑할땐 사랑이 흔해만 보였네
하지만 이제 생각해 보니
우린 젊고 서로 사랑을 했구나

그땐 그저 지나쳐 간 사랑
빈자리 못잊어 못이겨서
만남을 시작해
만나보니 생각했던거보다
훨씬 더 착해 게다가 침착해

그래서 깔봤던거 같애
내가 바보였던거 같애
잘해주기 보단
대접 받기를 바랬지

달래주기 보다는
윽박지르기 일수였지
실수였지 생각이 나네
눈물이 나네 웃음이 나네

언젠가는 우리 다시 만나리
어디로 가는지 아무도 모르지만
언젠가는 우리 다시 만나리
헤어진 모습 이대로-

언젠가는 우리 다시 만나리
어디로 가는지 아무도 모르지만
 
yo-추억하기엔 너무나 흐릿하기에
그냥 한잔술에 쓴웃음지며 꿀꺽 삼키네
지금 내 옆에 있는 사람이
바로 그 사람 내가 지켜줘야 할 사람
그리고 지켜가야 할 사람-

언젠가는 우리 다시 만나리
헤어진 모습 이대로-

 "
님아,"15,948",윤민수(바이브),"사랑 사랑 그리운 님아
언제쯤 그대 오시려나
나를 두고 떠나간 님아
내 마음 아시려나
Bom Diggy Bom
Diggy Diggy Bom Bom
Bom Diggy Bom
Diggy Diggy Bom Bom
Bom Diggy Bom
Diggy Diggy Bom Bom
Bom Diggy Bom
Diggy Diggy Bom Bom
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
이리 오너라 게 누구 없느냐
기다리다 지친 내 맘 둘 곳이 없구나
시원한 것 좀 어서 내어 오거라
내 님 찾아 바삐 움직여 허기지구나
내게 다시 돌아온다 하던
님은 어딘데
기척 없이 온데간데없이 숨었네
채워도 채워지지 않는 맘 알아주게
여기 날 달래줄 이 누구 없소
님아 정녕 나를 두고
떠나신다면 행복하진 마오
님아 정녕 나를 두고
떠나신대도 사랑하진 마오
멀어지지마 멀어지지마
멀어지지마
너무 사랑하오 그리운 내 님아
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
님 없는 이 마음은 닳고 닳아
갈 곳을 잃었어매일
달아달아 하며 그대를 빌었어
이게 놀이라면 응할텐데
허나 나는 더는 그대를 찾아
헤맬 맘도 없어
님아 다른 이를 그대 품에 안느니
님아 사랑 따위는 모르고 사시오
님아 난 언제나 이 자리에 있으니
이제 당신이 한번
날 애타게 찾아보시오
혼자인 밤들이 밤들이 외로웠고
난 남들이 말려도 기다렸소
내 맘들을 맘대로 흔들었던
그 날들이 날들이 그리웠소
님아 정녕 나를 두고
떠나신다면 행복하진 마오
님아 정녕 나를 두고
떠나신대도 사랑하진 마오
멀어지지마 멀어지지마
멀어지지마
너무 사랑하오 그리운 내 님아
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
내 사랑 이로다
내 사랑 이로다
내 사랑 이로다
이리 오너라 앞태를 앞태를 보자
이리 오너라 내 사랑이로다
이리 오너라 앞태를 앞태를 보자
이리 오너라 내 사랑이로다
사랑 사랑 사랑 사랑 내 사랑이야
님아
사랑 사랑 사랑 사랑 내 사랑이로다
님아
사랑 사랑 사랑 사랑 내 사랑이야
사랑 사랑 사랑 사랑 내 사랑이로다
내 사랑 이로다
내 사랑 이로다
내 사랑 이로다
님아
사랑 사랑 그리운 님아
언제쯤 그대 오시려나
바람처럼 떠나간 님아
이 아픈 사랑 이 슬픈사랑
내 님은 아시려나"
