Title,Likes,Singer,Lyrics
헤어지래요,"17,227",가비엔제이,"그만 우리 헤어지래요
남의 얘기라 참 쉬운가 봐요
그게 돼요 얼마나 예뻤는데
부러워할 만큼 마냥 좋았었는데
나만 상처받을 거래요
걱정해줘서 참 고마운데요
난 안 돼요 한심하게 그대가
또 보고 싶어요 내가 좀 바보죠
우리라서 좋던 둘이라서 좋던
그때를 알긴 알까요 기억은 할까요
내 맘이 안 놓죠 지운다고 지워질까
그댄 어떤가요 나만큼 울까요
헤어지래요 나 어떻게 그래요
다른 사람 만나보래요
머리도 하고 나 그럴까 봐요
있을까요 바라만 봐도 좋은 사람
만나질까요 다시는 없겠죠
우리라서 좋던 둘이라서 좋던
그때를 알긴 알까요 기억은 할까요
내 맘이 안 놓죠 지운다고 지워질까
그댄 어떤가요 나만큼 울까요
헤어지래요 나 어떻게 그래요
그 거리 그 햇살 그게 모두 그대였는데
바로 우리였는데
그대라서 좋던 이유 없이 좋던
그때를 보내줘야죠 노력은 하겠죠
사랑은 변한다죠 근데 내 맘은 그대만 봐
별수 있나요 이게 바로 나죠
헤어지래요 나 어떻게 그래요
미안해요 내가 뭐 그렇죠"
운명,"19,489",김성균,"이렇게 많은 사람들 가운데
너를 만난 건 정말 행운이야
황무지 같은 이 세상에
너를 만나지 못했다면
이렇게 넓은 세상 한가운데
그댈 만난건 나 역시 기쁨이야
가시 나무 같은 내 맘에
그댈 만나지 못했다면
힘겨웠던 지난날을 견딜 수 없어
어딘가에 한 줌의
흙으로 묻혀있었겠지
바라보고 있는
너를 사랑하고 있어
아직 네게 말은 안 했지만
내가 살아있는
살아 숨쉬는 이유
이렇게 넓은 세상 한가운데
그댈 만난건 나 역시 기쁨이야
가시 나무 같은 내 맘에
그댈 만나지 못했다면
힘겨웠던 지난날을 견딜 수 없어
어딘가에 한 줌의
흙으로 묻혀있었겠지
바라보고 있는 너를
사랑하고 있어
아직 네게 말은 안 했지만
내가 살아있는
살아 숨쉬는 이유
우리들의 만남은
우연이 아닌거야 운명이란 거야
1 2 3 4
힘겨웠던 지난날을 견딜 수 없어
어딘가에 한 줌의
흙으로 묻혀있었겠지
바라보고 있는
너를 사랑하고 있어
아직 네게 말은 안 했지만
내가 살아있는
살아 숨쉬는 이유"
은하수,"2,884",박상민,"지나간 많은 날들은
아쉬움 속에 그대를 남기고
그리움이 스쳐 가는
저 하늘을 바라 보면
너의 그 모습
어제는 꿈속에서
손을 내밀며 넌 내게 다가와
무슨 말을 하려하다
뒤돌아 가는 널 보며 울고 말았지
스잔한 거리에 나를 의지하고
행복한 기억에 허한 미소짓네
이제는 내 맘속에 그리움이 오면
달빛 창에 너를 그려보며
은하수 저편에 너의 기억들을
고이 접어 저 하늘에 날려 보내리

기나긴 세월이 지나
너의 의미가 내게로 다가와
잠시라도 네가 없인
견딜 수가 없다는 건
너무 힘겨워
희미한 불빛에 홀로 기대 앉아
따스한 추억에 이밤 지새우네
언제나 나의 곁에 너를 생각하며
밤하늘에 하얀 별이 되어
아침이 밝아와 식어 갈 때까지
너의 기쁨 너의 희망 비춰 주고파
이제는 내 맘속에 그리움이 오면
달빛 창에 너를 그려보며
은하수 저편에 너의 기억들을
고이 접어 저 하늘에 날려 보내리
이제는 내 맘속에 그리움이 오면
달빛 창에 너를 그려보며
은하수 저편에 너의 기억들을
고이 접어 저 하늘에 날려 보내리"
YOU AND I,"13,260",WSG워너비 조별경연 (대청봉),"OhohOh
OhohOh
OhohOh
Yeah
You 내가 쓰러질 때
절대 흔들림 없이 강한 눈빛으로
몇 번이고 날 일으켜 줘
And You 나 힘에 겨울 때
슬픔의 벼랑 끝까지 또 어김없이
찾아와 두 손 잡은 그대에게
난 해준 게 없는데 초라한 나지만
오늘 그댈 위해 이 노래 불러요
Tonight 그대의 두 눈에 그 미소 뒤에
날 위해 감춰왔던 아픔이 보여요
You and I together
it just feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together 내 두 손을 놓지 마
안녕이란 말은 never
내게 이 세상은 오직 너와 나기에
그 많은 사람처럼
우리 사랑 역시 조금씩 변하겠죠
하지만 제발 슬퍼 말아요
오랜 친한 친구처럼
나만을 믿을 수 있게 기댈 수 있게
I promise you that
I’m be right here baby
난 해준 게 없는데 초라한 나지만
오늘 그댈 위해 이 노래 불러요
Tonight 그대의 두 눈에 그 미소 뒤에
날 위해 감춰왔던 아픔이 보여요
You and I together
it just feels alright feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together
내 두 손을 놓지 마 안녕이란 말은 never
내게 이 세상은 오직 너와 나기에
외로운 밤이 찾아올 땐
나 살며시 눈을 감아요
그대의 숨결이 날 안을 때
무엇도 두렵지 않죠
이 세상 그 어떤 누구도
그대를 대신할 수 없죠
You‘re the only one in
I’ll be there for you baby
You and I together
it just feels alright feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together
내 두 손을 놓지 마
안녕이란 말은 never
내게 이 세상은 오직 너와 나기에"
사랑 같아 보여도,"8,522",더 네임,"그만 가라고 웃지 말라고
차갑게 몇 번을 말해도
고개 저으며
눈물만 흘리는 너에게
이게 나라고 잊지 말라고
이렇게 상처만 주는 날
꿈에서라도 그리워하지 말라고
어떤 이별이 아름다울까
수없이 생각했지만
그것도 나의 욕심인거 같아
너에게 남을 마지막 모습
아무리 멋을 내 보아도
지금 나는 널 떠나는거잖아
내가 아니라면
다른 사람을 사랑했다면
좋았을텐데
너를 울리진 않았을텐데
사랑할 때마다
가슴이 너무 아팠었다고
아플때마다 사랑이라고 믿지마
어떤 사랑을 해야 했을까
수없이 생각 했지만
아직도 나는 어려운거 같아
마음이 가는 길이 보여도
잘못된 길이라고 해도
그걸 누구도 막을 순 없잖아
내가 아니라면
다른 사람을 사랑했다면
좋았을텐데
너를 울리진 않았을텐데
사랑할 때마다
가슴이 너무 아팠었다고
아플때마다 사랑이라고 믿지마
많이 아팠잖아
끝이 보여서 힘들었잖아
행복하려고 사랑한 걸 잊지마
바보야
지금이어야 돼
사랑이 아직 남아있을때
가는 내 맘도
헤어린 너를 알지만
아픈 사랑은 사랑이라고 믿지마"
날 위한 이별,"11,605",김혜림,"난 알고 있는데
다 알고 있는데
니가 있는
그 곳 어딘지
너도 가끔씩은
내 생각날꺼야
술이 취한
어느 날 밤엔
누구를 위한
이별이었는지
그래서 우린
행복해 졌는지
그렇다면은
아픔의 시간들을
난 어떻게
설명해야만 하는지
돌아와 니가
있어야 할 곳은
바로 여긴데
나의 곁인데
돌아와 지금이라도
날 부르면
그 어디라도 나는
달려 나갈텐데
돌아와 우리
우연한 만남이
아직도 내겐
사치인가봐
돌아와 나를 위한
이별이었다면
다시 되돌려야 해
나는 충분히
불행하니까
누구를 위한
이별이었는지
그래서 우린
행복해 졌는지
그렇다면은
아픔의 시간들을
난 어떻게
설명해야만 하는지
돌아와 니가
있어야 할 곳은
바로 여긴데
나의 곁인데
돌아와 지금이라도
날 부르면
그 어디라도 나는
달려 나갈텐데
돌아와 우리
우연한 만남이
아직도 내겐
사치인가봐
돌아와 나를 위한
이별이었다면
다시 되돌려야 해
나는 충분히
불행하니까"
꿈에 (성대천하 유아독존 동방불패),"10,438",손승연,"어떤 말을 해야 하는지
난 너무 가슴이 떨려서
우리 옛날 그대로의
모습으로 만나고 있네요
이건 꿈인 걸 알지만
지금 이대로 깨지 않고서
영원히 잠 잘 수 있다면
날 안아주네요 예전 모습처럼
그 동안 힘들었지
나를 보며 위로하네요
내 손을 잡네요 지친 맘 쉬라며
지금도 그대 손은
그때처럼 따뜻하네요
혹시 이게 꿈이란 걸
그대가 알게 하진 않을 거야
내가 정말 잘 할 거야
그대 다른 생각 못하도록
그대 이젠 가지마요
그냥 여기서 나와 있어줘요
나도 깨지 않을게요
이젠 보내지 않을 거예요
계속 나를 안아 주세요
예전 모습처럼
그동안 힘들었지
나를 보며 위로하네요
내 손을 잡네요
지친 맘 이젠 쉬라며
지금도 그대 손은
그때처럼 따뜻하네요
대답해줘요 그대도 나를
나만큼 그리워했다고
날 안아주네요 작별인사라며
나 웃어줄게요
이렇게 보내긴 싫은데
뒤돌아 서네요 다시 그때처럼
나 잠깨고 나면
또다시 혼자 있겠네요
저 멀리 가네요 이젠 익숙하죠
나 이제 울게요
또다시 보내기 싫은데
보이지 않아요
이제 다시 눈을 떴는데
가슴이 많이 시리네요
고마워요 사랑해요
나 괜찮아요 다신 오지 말아요"
통증,"20,919",거미,"내가 나쁜건가요
나만 아픈건가요
내겐 눈물따윈
필요치않죠
그댄 날 숨쉬게 한
단 한번의 사랑이니까
그런 사람이니까
다른말은 내 귓가에
들리지 않아
더는 살아야할
의미가 없이
두눈을 감고서 그냥
내 맘을 닫으면 될까요
그게 안되면
난 아물수 없는걸
알지만 그대라는
흔적에 또 베이죠
못나고 부족한
날 알게해줘서
그저 고마울 뿐이죠
난 그럴 수 있다면
이대로 그댈 잃고
날 버려도 될까요
그대 맘에 닿지못해
죄가 된 것 뿐인데
원망 따위는 이제 그만
내가 바보인가요
나만 미련한가요
내겐 후횐
어울리지 않아요
잊지 못한 맘으로
거릴 걷다 소리치는 나
가슴 터질 듯 한데
다른 누굴 만난데도
의미가 없어
사랑 하나
지키지 못했잖아
내입을 막고서 그냥
숨이 멎으면 될까요
그것 마저 안되면
난 아물수 없는걸 알지만
그대라는 흔적에
또 베이죠
못나고 부족한
날 알게 해줘서
그저 고마울 뿐이죠
난 그럴수 있다면
이대로 그댈 잃고
날 버려도 될까요
그대 맘에 닿지못해
죄가 된것 뿐인데
원망 따위는 이제 그만
사랑이란 그 흔한말이
내겐 분에 넘쳤나봐
애써 날 무너지게 해 많이
수천번을 만번을 고쳐도
돌이킬 수
없다는 걸 알지만
그래도 가끔은
헛된 미련들만 남아
잔인한 기억도
난 그럴수 있다면
이대로 그댈 잃고
날 버려도 될까요
이것만 간직 해주길
내 온몸에 남겨진
헤어날 수 없는 통증을"
바래다주던 길,"16,049",주호,"찬바람이 불어와 내 옷깃을 스치면
잊고 있던 추억들이 하나 둘 생각나
지금 생각 그대로 그때로 돌아간다면
우린 달랐을까
무심코 걷다가
문득 니 생각이나
발걸음은 느려져
머릿속은 눈이 내린 듯
새하얘져 차라리
헤어지던 그 순간이라도
돌아갈 수만 있다면 내가
널 바래다주던 익숙한 골목
그 골목 어딘가
매번 서 있던 그 자리
한번쯤 마주 칠까봐
날보고 흔들릴까봐
혼자 기다려 보곤 해
널 다시 만나게 되면
그땐 못했던 그 말 꼭 해주고픈 말
널 사랑한다고 아직 못 잊겠다고
여전히
무심코 걷다가
문득 내 생각이 날 때면
발걸음이 느려져
머릿속이 눈이 내린 듯
새하얘진다면
아팠었던 추억들이라도
떠올려줄 수 있겠니 그때
널 바래다주던 익숙한 골목
그 골목 어딘가
매번 서 있던 그 자리
한번쯤 마주 칠까봐
날 보고 흔들릴까봐
혼자 기다려 보곤 해
널 다시 만나게 되면
그땐 못했던 그 말 꼭 해주고픈 말
널 사랑한다고 아직 못 잊겠다고
끝까지 잘해주지 못한 기억들만 남아
행복 하라는 말은 못해 아직은 내 맘
부서진 조각들이 남아
잊혀 지지가 않아
날 바라봐 주던 익숙한 골목
그 골목 어딘가
매번 서 있던 그 자리
한번쯤 마주 칠까봐
날 보고 흔들릴까봐
혼자 기다려 보곤 해
널 다시 만나게 되면
그땐 못했던 그 말 꼭 해주고픈 말
널 사랑한다고 아직 못 잊겠다고
여전히"
너를 담아 봄 (Feat. 스무살),"13,481",바닐라 어쿠스틱,"음 예 Say 1 2 3
니가 오는 소리가 들려
시간마저 느려지곤 해
내 눈에는 너만
내 귀에는 너만 들려요
비가 내려 꽃이 떨어질까 봐
매일 아침 맘은 조마조마해
이게 무슨 일인가요
나 원래 이런 사람인가요
나도 모르게 내 맘 뺏겼어
음 그 맘이 내게 있나요
이제 알겠어 너를 보는 내 맘에
이렇게 봄이 왔네요
Walking down New york
Walking down Paris
너와 걷고 있는 이 길이
꿈꾸던 세상인 거죠
Flowers rain down on you
And I lean on you
나의 두 눈에 너를 담은 봄이 왔네요
음 예
너를 보지 못한 날들이
하루 이틀 길어질 때면
괜히 심술이 나
좋은 날씨도 못마땅해
몇 시간씩 옷장 안을 뒤져도
입고 나갈 옷을 찾지 못 하고
이게 무슨 일인가요
나 원래 이런 사람인가요
나도 모르게 내 맘 뺏겼어
음 그 맘이 내게 있나요
이제 알겠어 너를 보는 내 맘에
이렇게 봄이 왔네요
Walking down New york
Walking down Paris
너와 걷고 있는 이 길이
꿈꾸던 세상인 거죠
Flowers rain down on you
And I lean on you
나의 두 눈에 너를 담은 봄이 왔네요
순간의 꽃처럼
내게 찾아온 너를 닮은 이 봄이
꿈처럼 사라질까 봐
너를 뺏어갈까 봐
바보같이 슬퍼질 때면
가만히 안아줄래요 그대
Sing a song for you
Make a wish for you
너와 함께하는 순간이
꿈꾸던 세상인 거죠
Flowers rain down on you
And I lean on you
나의 두 눈에 너를 담은 봄이 왔네요
뚜루루뚜 뚜루뚜
뚜루루뚜 뚜루뚜
뚜루루뚜 뚜루뚜 뚜루루루
뚜루루뚜 뚜루뚜
뚜루루뚜 뚜루뚜
뚜루루뚜 뚜루뚜 뚜루루루"
