Title,Likes,Singer,Lyrics
Going Home,"4,095",타린,"집에 가자 날은 어둡고
지친 나의 발걸음이 쉴 수 있도록
바람에 나부끼듯
흔들린 마음도 쉴 수 있게
흩어져 버린 나의 꿈들도
견디기 힘든 오늘 하루도
지나간다 아파했던 그때처럼
슬픔들로 쌓여버린 하얀 겨울도
봄이 오면 꽃이 피듯 지나간다
떠나가 버린 그대 향기로
눈물 흘리는 오늘 하루 도
지나간다 옛사랑에 이별처럼
눈물마저 얼어버린 추운 겨울도
봄이오면 꽃이 피듯
지나간다 아파했던 그때처럼
슬픔들로 쌓여버린 하얀 겨울도
봄이오면 꽃이 피듯 지나간다
집에 가자"
Space Angel,917,파라솔,"엔진이 멈춘 우주선
거실을 떠다니며
아무도 보지 않을 것만 같은
채널을 골라
조잡한 영화를 보며
함께 욕할 사람도 없이
깜빡 졸아버린 순간
맥주병이 멀어져 가네
걸레도 없어 빨대를 물고
사방에 흩어져 떠다니는 노란
맥주방울들을 마셔보려는데
갑자기 울린 비상벨소리
별이 된 내 님은
천사들과
어디 즈음 갔을까
함께 볼 영화도
마실 맥주도
이젠 없는데
행복하길
평화롭길
근심 없이
중력 없이
빛과 함께 날아라
천사야
멀리멀리 가거라
형제야"
순복씨,"4,316",문문 (MoonMoon),"할머니 나랑 같이 나갈까요
길가에 코스모스 피었던데
봄인데 나랑 같이 그네 타요
누나는 오늘도 좀 늦는대요
할머니 이름 한 번 불러봐요
이렇게 예쁜 발음이었는데
한 번도 못 불러줘 미안해요
젊은 사랑엔 많이 불렸기를
모습이 사라지지 않았다는걸
알고 있어요 알고 있어요
모퉁이 어딘가에 숨을 죽여서
놀리느라고 고생 많아요
장난꾸러기 장난꾸러기
하늘이 울보라고 흉을 봐요
겁나서 꾸역꾸역 참았는데
입술이 열릴 준빌 하나 봐요
엄마가 되어줘 고마웠다고
모습이 사라지지 않았다는걸
알고 있어요 알고 있어요
모퉁이 어딘가에 숨을 죽여서
놀리느라고 고생 많아요
장난꾸러기 장난꾸러기
어디에 계시던
늘 고왔으니까
하늘이 은은한 집을
지어 줄 테니까
빛으로 방을 꾸미고
꽃으로 채워가세요
뜨겁진 않지만
따뜻이 라도 계세요
할머니 나랑 같이 나갈까요
길가에 코스모스 피었던데
봄인데 나랑 같이 그네 타요
누나는 오늘도 좀 늦는대요"
그래도 우리,"2,789",강아솔,"나도 알 수 없는 나의 사랑을
함부로 재고서는
그건 아니라고
쉽게 이야기하는 사람들
사실은 무심한 사람들
나도 알 수 없는 나의 사랑을
함부로 이해하고는
그건 아니라고
나를 가르치는
사실은 서투른 사람들
그래도 우리
그래도 우리
힘껏 서로를 사랑해줄래
이 모진 세상에서 우리
그래도 우리
그래도 우리
힘껏 서로를 사랑해줄래
나도 알 수 없는 나의 사랑을
함부로 이해하고는
그건 아니라고
나를 가르치는
사실은 서투른 사람들
그래도 우리
그래도 우리
힘껏 서로를 사랑해줄래
이 모진 세상에서 우리
그래도 우리
그래도 우리
사랑해줄래
힘껏 서로를 사랑해줄래
그래도 우리
그래도 우리
그래도 우리
힘껏 서로를
그래도 우리
사랑해줄래
힘껏 서로를 사랑해줄래"
"고백해, 봄 (Vocal 유병희, 최석원)",711,찰리파크,"따뜻한 봄날이 오면
너에게 갈 거야
조금만 기다려
겨울은 너무 길었고
눈 덮인 내 맘이
녹아서 피어나
사소한 거 친구처럼
모르게 날 챙겨줘
연인처럼 날
데려다 준 그 밤 너와 나
요즘에는 어떡하든
니가 보고 싶은데
하루에도 몇 번씩
니 사진을 보고 있는데
하루 온종일 너로 가득 차
내 가슴만 졸이는
이런 날 좋아할까
넌 내게 짓궂은 장난
너만 허락되는
스킨쉽 이라서
자꾸 두근거리고
얼굴이 뜨거워
자리를 피하는 나
우연처럼 만남을
가장하며 인사할까
반겨주긴 내 상상
이대로 나는
멀어져 가는 너를 보며
I Want You
요즘에는 어떡하든
니가 보고 싶은데
하루에도 몇 번씩
니 사진을 보고 있는데
하루 온종일 너로 가득 차
내 마음만 들뜨는
가슴만 들뜨는
이런 날 좋아할까
근데 어떤 날은 연락이 오질 않아
하루 이틀
포기한 날에 너의 연락이 와서
그렇게 널 만나고서
어색한 감이 있지만
그래도 난 너를 만나
이렇게 미소 지었어
조금 바보 같은 나를 보며
이렇게 늘 웃어주는
그대가 있어서 난
혼자 있어 즐거웠던
날들은 이제는 안녕
좋아 너에게 잠겨서
죽는 날이 온대도
좋아 너에게 잠겨서
죽는 날이 온대도
이런 날 좋아해줘"
잊혀지는 것,"2,275",디에이드 (The Ade),"사랑이라 말하며
모든 것을 이해하는 듯
뜻 모를 아름다운 이야기로
속삭이던 우리
황금빛 물결 속에
부드러운 미풍을 타고서
손에 잡힐 것만 같던
내일을 향해 항해 했었지
눈부신 햇살 아래
이름 모를 풀잎들처럼
서로의 투명하던 눈길 속에
만족하던 우리
시간은 흘러가고
꿈은 소리 없이 깨어져
서로의 어리석음으로 인해
멀어져 갔지
우 그리움으로 잊혀지지 않던 모습
우 이제는 기억 속에 사라져 가고
사랑의 아픔도 시간 속에 잊혀져
긴 침묵으로 잠들어 가지
사랑이라 말하며
더욱 깊은 상처를 남기고
길 잃은 아이처럼 울먹이며
돌아서던 우리
차가운 눈길 속에
홀로 서는 것을 배우며
마지막 안녕이란 말도 없이
떠나갔었지
숨가쁜 생활 속에
태엽이 감긴 장난감처럼
무감한 발걸음에 만족하며
살아가던 우리
시간은 흘러가고
빛바랜 사진만 남아
이제는 소식마저 알 수 없는
타인이 됐지
우 그리움으로 잊혀지지 않던 모습
우 이제는 기억 속에 사라져 가고
사랑의 아픔도 시간 속에 잊혀져
긴 침묵으로 잠들어 가지
긴 침묵으로 잠들어 가지
긴 침묵으로 잠들어 가지
긴 침묵으로 잠들어 가지"
시간 안에 우리,"1,991",윤딴딴,"모든 게 흘러가는
시간 안에 나는 있고
모든 게 불편했던 그때가
사무치게 그리운 날도
어떻게 살아간단 걸 사랑이란 걸
한순간에 알 수 있을까
어쩌면 나도 아직은
마음 둘 곳이 필요한 건가 봐
모든 게 흘러가는
시간 안에 나는 있고
모든 걸 내게 줬던 그대가
사무치게 그리운 날도
어떻게 살아간단 걸 사랑이란 걸
한순간에 알 수 있을까
어쩌면 나도 아직은
마음 둘 곳이 필요한 거야
모든 게 흘러가는
시간 안에 나는 있고
모든 게 함께였던 그때가
사무치게 그리운 날도
어떻게 살아간단 걸 사랑이란 걸
한순간에 알 수 있을까
어쩌면 나도 아직은
마음 둘 곳이 필요한 건가 봐
모든 게 흘러가는
시간 안에 우린 있고
모든 게 순수했던 그때가
사무치게 그리운 날도
어떻게 살아간단 걸
널 사랑한단 걸
한순간에 말할 수 있을까
어쩌면 모두 여전히
마음 둘 곳이 필요한 건가 봐"
청춘비가,"1,199",예빛,"꽃이 피고 꽃이 지네
바람 따라 흘러간 세월
함께 하는 이 시간들
피네 지네 피고 지네
세월은 강물처럼 막을 수 없어라
인생도 바람처럼 잡을 수 없어라
이렇게 피고 지는 우리
무엇으로 막을까
흥에 겨운 이 소리만
귓가를 울리는데
눈꽃 피고 눈꽃 지네
계절 따라 흘러간 시간
함께 였던 그 순간들
눈꽃처럼 피고 지네
세월은 흰눈처럼 소리도 없어라
사랑도 눈꽃처럼 닿을 듯 사라져
이렇게 피고 지는 우리
무엇으로 막을까
흥에 겨운 이 소리만
귓가를 울리는데
취한 꽃들이여 지치지 말고
다시 품에 안고
피고 또 피어라
시린 겨울가고 봄이 올것이니
다시 피고 지고 또 피어라
이렇게 피고 지는 우리
무엇으로 막을까
흥에 겨운 이 소리만
귓가를 울리는데"
Luv U (re:cord),411,디에이드 (The Ade),"내 잠 끝에 너의 목소리
설레이는 다정한 속삭임
전화기 너머 나를 깨우고
토닥거리던
잠깐 너의 말투에
잠깐 비친 따뜻함
나 같은 마음일까
그래 살짝 나 설렜어
그래 너 땜에 그랬어
내 이름 불러줄때
수줍게 피어난 떨림
혹시 너도 나와 같니
혹시 나보다 먼저 설레였니
좀 더 가까이
눈 좀 마주쳐 볼까
말할래 Luv U Luv U
내 주위가 따스했던 날
어느샌가 내 옆에 있던 너
아닌듯 무심한듯 내 머릴
쓰담거리던
잠깐 너의 손짓에
잠깐 묻어 나온건
나만 아는 설레임
그래 살짝 나 설렜어
그래 너 땜에 그랬어
따스히 전해오는
맘에 쏙 드는 니 떨림
내가 오해해도 될까
내가 널보며 미소 지어볼까
좀 더 가까이
눈 좀 마주쳐 줄래
말해줘 Luv U Luv U
두손을
살짝잡고
입맞춤 해줄래
그래 살짝 나 설렜어
그래 너 땜에 그랬어
따뜻한 니 입술에
수줍게 피어난 떨림
내가 오해해도 될까
지금 나보다 먼저 설레였니
좀 더 가까이
너에게만 말할래
사랑해 Luv U Luv U
난 너만 Luv U Luv U"
고요한 물결들은 혹,65,김치훈,"보고픈 사람이 있다는건
와닿지 않는 먼 이야기
설레었던 감정이나 느낌들도
그처럼 크게 올 수 없으려나
사랑이었다 말할 수 있을까
희미하게 번진 마음들
고요한 물결들은 혹
언젠가 파도였던 마음들을 잊었을까
아직도 모르는 내 진심을
그때 너는 알았을까
이제 우리 의미없는 말들은
모두 다 잊었는데 아무 소용없는데
사랑이었다 말할 수 있을까
희미하게 번진 마음들
고요한 물결들은 혹
언젠가 파도였던 마음들을 잊었을까
아직도 모르는 내 진심을
그때 너는 알았을까"
