Title,Likes,Singer,Lyrics
가슴이 뛴다,"51,563",케이윌,"입술 끝에 맺혀있는 말
너만 보면 하고 싶은 말
너무 소중해 아껴두려고
참고 또 참는 말
할 수 있어 행복한 그 말
발음조차 달콤한 그 말
제일 좋은 날 제일 멋지게
네게 해주고 싶은 그 말
너를 사랑해 사랑해 사랑한다
한 번 두 번을 말해도 모자라서
아끼지 못해 숨기지 못해
솔직한 내 맘을 고백을 해
정말 너만이 너만이 전부인 난
너를 보고 또 안아도 벅차는 난
말할 때 마다 다시 설레서
쉬운 적 없던 그 말 너를 사랑해
울다가도 웃게하는 말
웃다가 또 울게하는 말
아주 먼 훗날 너의 귓가에
하고 눈감고 싶은 그 말
너를 사랑해 사랑해 사랑한다
한번 두 번을 말해도 모자라서
아끼지 못해 숨기지 못해
솔직한 내 맘을 고백을 해
정말 너만이 너만이 전부인 난
너를 보고 또 안아도 벅차는 난
말할 때 마다 다시 설레서
쉬운 적 없던 그 말 너를 사랑해
네가 다가온다 나를 본다
가슴이 뛰어온다
매일 너를 봐도 이런건 기적일까
계속된 꿈인 걸까
사랑해 사랑해 사랑해 널
다시 물어도 대답은 똑같은데
돌려 말하고 꾸며 볼래도
결국에 내 맘은 이런거야
정말 너만이 너만이 전부인 나
너를 보고 또 안아도 눈물이 나
어떻게 네가 내게 온거니
믿을 수 없을 만큼 너를 사랑해"
좋은 사람 (Feat. 김형중),"90,352",토이,"오늘은 무슨일 인거니
울었던 얼굴 같은걸
그가 너의 마음을 아프게 했니
나에겐 세상 젤 소중한 너인데
자판기 커피를 내밀어
그 속에 감춰온 내 맘을 담아
고마워 오빤 너무 좋은 사람이야
그 한마디에 난 웃을뿐
혹시 넌 기억하고 있을까
내 친구 학교 앞에 놀러왔던 날
우리들 연인같다 장난쳤을 때
넌 웃었고 난 밤 지새웠지
네가 웃으면 나도 좋아
넌 장난이라 해도
널 기다렸던 날 널 보고 싶던 밤
내겐 벅찬 행복 가득한데
나는 혼자여도 괜찮아
널 볼 수만 있다면
늘 너의 뒤에서 늘 널 바라보는
그게 내가 가진 몫인것만 같아
친구들 지겹다 말하지
늘 같은 노랠 부르는 나에게
하지만 그게 바로 내 마음인걸
그대 먼곳만 보네요
혹시 넌 그날 내 맘을 알까
우리들 아는 친구 모두 모인 밤
술취한 널 데리러 온 그를 내게
인사시켰던 나의 생일 날
네가 좋으면 나도 좋아
네 옆에 그를 보며
나완 너무 다른 난 초라해지는
그에게 널 부탁한다는 말 밖에
널 울리는 사람과
위로 밖에 못하는 나
네가 웃으면 나도 좋아
넌 장난이라 해도
널 기다렸던 날 널 보고 싶던 밤
내겐 벅찬 행복 가득한데
나는 혼자여도 괜찮아
널 볼수만 있다면 나
늘 너의 뒤에서 늘 널 바라보는
그게 내가 가진 몫인것만 같아"
너를 보는게 지친 하루에,"25,923",송하예,"어떤 힘든일도 막다른길도 내겐없어
화사한 햇살이 고개를 내밀어
날비춰 어둠은 사라져
그대를 만나서 살아갈 의미를 찾아
because i'm with you
i'm with you
너를 보는게 지친 하루에
내게 얼마나 힘이 된다는걸 넌 알까
마음에 새겨진 그대가 있기에
몇번이고 넘어지고 부서진다해도
Always with you
모든게 두려워
모든걸 내려 놓았을때 그때
그대가 저멀리 내게 미소 지며 다가와
내 손을 잡아줘
어디에 있어도 그 어떤 모습이라해도
널 알아볼게
널 찾을게
너를 보는게 지친 하루에
내게 얼마나 힘이 된다는걸 넌 알까
마음에 새겨진 그대가 있기에
몇번이고 넘어지고 부서진다해도
그날이와도
마음하나면 그걸로 충분해
모든 시간이 행복일테니
내곁에 있어줘요
곁에 있을게 가까운곳에
내가 언제나 함께 있다는걸 잊지마
두눈에 비처럼 눈물이 고이면
그대를 안아줄게 가장 힘든 날에"
흩어지지 않게,"25,923",엠씨더맥스 (M.C the MAX),"잠이 오지 않는 밤
습관처럼 너를 그린다
작은 소리에도 혹시나
네가 흩어질까 겁이나
보고싶었어 보고싶었어
말은 하지 못하고
메마른 한숨을 마신다
머문 자리마다 추억은 태어나고
노래는 그렇게 우리를
다시 이어 붙여
말하지 못한 수많은 그 얘기들은
이제 지난 시간 속에 그대로 놔두고
거기서 자라난 너와의 기억
가만히 가슴에 새겨
누구든 네가 그리울 때 언제라도
여기 영원처럼 남겨진
너의 빛나던 미소 하나하나 다
모두 꺼내서 보여줄거야
아무 일도 없듯이
나의 시간은 또 흘러가
애써 외면한 빈자리가
커질수록 더 크게 웃어
괜찮을거야 괜찮을거야
마음을 달래봐도
자꾸만 커지는 네 모습
머문 자리마다 추억은 태어나고
우리는 그렇게 노래가 되어
말하지 못한 수많은 그 얘기들은
이제 지난 시간 속에 그대로 놔두고
거기서 자라난 너와의 기억
가만히 가슴에 새겨
누구든 네가 그리울 때 언제라도
여기 영원처럼 남겨진
너의 빛나던 미소 하나하나 다
모두 꺼내서 보여줄거야
이렇게 너를 안아
흘러가는 시간에 맞서 기대어
너를 바라본다
말없이 전하는 너의 마음을
가만히 가슴에 새겨
누구든 네가 그리울 때 언제라도
여기 영원처럼 남겨진
너의 빛나던 미소 하나하나 다
모두 꺼내어 주려해
네가 흩어지지 않게"
해바라기 (FEAT. 써니사이드 MJ),"40,880",가비엔제이,"기다릴게 나 여기 있을게
마지막 사랑 난 너란 걸 아니까
잊지마 시간이 흘러도
내게 온다면 다신 널 놓지 않아
사랑 하나밖에 몰라
다른 사랑할 줄 몰라
오직 너 하나만 바라는 바보
누가 내게 말을 해도
너만 들리고 보이는 난 어떡해
나는 웃는 법도 몰라
나는 잊는 법도 몰라
오직 너밖에 난 모르는 바보
너무 사랑했었잖아
정말 사랑했었잖아
니가 떠나가면 난 어떡해
기다릴게 나 여기 있을게
마지막 사랑 난 너란 걸 아니까
잊지마 시간이 흘러도
내게 온다면 다신 널 놓지 않아
차마 죽지 못해 살아
니가 없이 하룰 살아
숨도 쉴 수 없을 만큼 난 아파
누가 내게 그러더라
그러면서 산다더라
왜 난 죽을 만큼 힘든 거니
기다릴게 나 여기 있을게
마지막 사랑 난 너란 걸 아니까
잊지마 시간이 흘러도
내게 온다면 다신 널 놓지 않아
뒤돌아선 발걸음이
편치만은 않았어
이대로 그냥 가면
다시 볼 수 없으니까
좋았던 기억들이
자꾸 눈에 밟혀서
눈물이 차오르고
발목을 붙잡지만
여기서 끝내야 돼
너와 나의 사랑을
아직도 숨을 쉬는
잊지 못할 추억들
가슴이 너무 아파
견딜 수가 없는데
미안해 이 말밖에
나는 할말이 없어
돌아와줘 내 슬픈 사랑아
가슴 쉬도록 널 부르고 있잖아
너에게 하고픈 한마디
너무 사랑해 이 말 너는 듣고 있니
널 사랑해 날 두고 가지마
마지막 사랑 난 너란 걸 아니까
또 다른 누군가 온대도
너 하나면 돼 다신 널 놓지 않아"
이런 엔딩,"206,745",아이유,"안녕 오랜만이야
물음표 없이 참 너다운 목소리
정해진 규칙처럼
추운 문가에 늘 똑같은 네 자리
제대로 잘 먹어 다 지나가니까
예전처럼 잠도 잘 자게 될 거야
진심으로 빌게
너는 더 행복할 자격이 있어
그런 말은 하지 마 제발
그 말이 더 아픈 거 알잖아
사랑해줄 거라며 다 뭐야
어떤 맘을 준 건지 너는 모를 거야
외로웠던 만큼
너를 너보다 사랑해줄 사람
꼭 만났으면 해
내가 아니라서 미안해
주는 게 쉽지가 않아
그런 말은 하지 마 제발
그 말이 더 아픈 거 알잖아
사랑해줄 거라며 다 뭐야
어떤 맘을 준 건지 끝내 모를
솔직히 말해줄래 제발
너라면 다 믿는 거 알잖아
네 말대로 언젠가 나도
나 같은 누군가에게
사랑 받게 될까"
오르막길,"119,204",정인,"이제부터 웃음기 사라질거야
가파른 이 길을 좀 봐
그래 오르기 전에
미소를 기억해두자
오랫동안 못 볼 지 몰라
완만했던 우리가 지나온 길엔
달콤한 사랑의 향기
이제 끈적이는 땀
거칠게 내쉬는 숨이
우리 유일한 대화일지 몰라
한걸음 이제 한걸음일 뿐 아득한
저 끝은 보지마 평온했던 길처럼
계속 나를 바라봐줘
그러면 견디겠어
사랑해 이 길 함께 가는 그대
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만 저 먼 풍경을
바라봐 올라온 만큼
아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 그 곳은
넓지 않아서 우린 결국엔 만나
오른다면
한 걸음 이제 한걸음일 뿐
아득한 저 끝은 보지마
평온했던 길처럼
계속 나를 바라봐줘
그러면 난 견디겠어
사랑해 이 길 함께 가는 그대여
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만 저 먼 풍경을
바라봐 올라온 만큼
아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 그 곳은
넓지 않아서 우린 결국엔 만나
크게 소리 쳐 사랑해요 저 끝까지"
"깊은 밤을 날아서 (Flying, deep in the night)","59,802",규현 (KYUHYUN),"우리들 만나고 헤어지는
모든 일들이
어쩌면 어린애들 놀이 같아
슬픈 동화 속에
구름 타고 멀리 날으는
작은 요정들의 슬픈 이야기처럼
그러나 우리들
날지도 못하고 울지만
사랑은 아름다운 꿈결처럼
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어
난 오직 그대 사랑하는 마음에
바보 같은 꿈꾸며
이룰 수 없는 저 꿈의 나라로
길을 잃고 헤매고 있어
그러나 우리들
날지도 못하고 울지만
사랑은 아름다운 꿈결처럼
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어
그러나 우리들
날지도 못하고 울지만
사랑은 아름다운 꿈결처럼
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어
난 오직 그대 사랑하는 마음에
밤하늘을 날아서
그대 잠든 모습 바라보다가
입맞추고 날아오고파
그러나 우리들
날지도 못하고 울지만
사랑은 아름다운 꿈결처럼
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어
난 오직 그대 사랑하는 마음에
바보 같은 꿈꾸며
이룰 수 없는 저 꿈의 나라로
길을 잃고 헤매고 있어
그러나 우리들
날지도 못하고 울지만
사랑은 아름다운 꿈결처럼
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어
고운 그대 손을 잡고
밤 하늘을 날아서
궁전으로 갈 수도 있어"
들리나요...,"85,847",태연 (TAEYEON),"조금만 아파도 눈물나요
가슴이 소리쳐요
그대 앞을 그대 곁을 지나면
온통 세상이 그대인데
그대만 그리는데
그대 앞에선 숨을 죽여요
내게 그대가 인연이 아닌 것처럼
그저 스치는 순간인 것처럼
쉽게 날 지나치는 그대 곁에
또 다가가 한 걸음조차
채 뗄 수 없을지라도
서성이게 해 눈물짓게 해
바보처럼 아이처럼
차라리 그냥 웃어버려
점점 다가 설수록
자꾸 겁이 나지만
이 사랑은 멈출 수가 없나봐
왜 내 사랑만 더딘거죠
내 사랑만 힘들죠
그대 앞에 그대 곁에 있어도
온통 세상이 그대인데
그대만 보이는데
그대 앞에선 난 먼 곳만 봐요
내게 그대가 꼭 마지막 인 것처럼
내게 마지막 순간인 것처럼
쉽게 날 지나치는 그대 곁에
또 다가가 한걸음 조차
채 뗄 수 없을지라도
서성이게 해 눈물짓게 해
바보처럼 아이처럼
차라리 그냥 웃어버려
점점 다가 설수록
자꾸 겁이 나지만
이 사랑은 멈출 수가 없나봐
먼 발치서 나 잠시라도
그대 바라볼 수 있어도
그게 사랑이죠
혹시 이 기다림이 이 그리움이
닿을 때면 들릴 때면
차라리 모른 척 해줘요
그대에게 갈수록
자꾸 겁이 나지만
이 사랑은 멈출 수가 없네요"
"이젠 웃으며, 안녕","8,895",정우 (JUNGWOO),"언젠가 올 걸 알았어 바라지 않았던 이별의 순간이
내게 위로가 되어준 너와의 시간은 참 꿈만 같았지
내게 손 내밀던 순간도 마지막 이별의 그날도
내 마음에 꼭 담아둘테니

힘들고 또 지친 날들의 우리에게 와준 기적같은 너를 늘 기억할거야
보내야 하는 걸 알기에 눈물이 흘러도 음 환하게 미소를 지어볼게

푸른 하늘 저 햇살처럼 선물같이 다가온 너를 나 영원히 기억할테니
힘들고 또 지친 날들의 우리에게 와준 기적같은 너를 늘 기억할거야

보내야 하는 걸 알기에 마음은 아파도 음 한 걸음 뒤에서 지켜볼게
참 고마웠다고 정말 고마웠다고 내 마음 가득 찬 이 말을 전하고 싶었어

기억해 지치고 힘들 땐 너를 사랑하는 모두의 마음이 널 응원할거야
우리 헤어진다 해도 언제나 영원히 함께 한날을 기억할거야
이젠 웃으며 안녕"
