Title,Likes,Singer,Lyrics
허공,"3,289",조용필,"꿈이었다고 생각하기엔
너무나도 아쉬움 남아
가슴태우며 기다리기엔
너무나도 멀어진 그대
사랑했던 마음도
미워했던 마음도
허공속에 묻어야만 될
슬픈 옛 이야기
스쳐버린 그 날들
잊어야할 그 날들
허공속에 묻힐 그날들
잊는다고 생각하기엔
너무나도 미련이 남아
돌아선 마음 달래보기엔
너무나도 멀어진 그대
설레이던 마음도
기다리던 마음도
허공속에 묻어야만 될
슬픈 옛이야기
스쳐버린 그 약속
잊어야할 그 약속
허공속에 묻힐 그 약속"
사랑의 꽃씨,"2,696",송가인,"가슴에 이 가슴에
꽃씨를 심어 놓고
떠난 사람 떠난 사람
기다리다 세월만 가네
그때는 좋았네
이별을 모른 채로
두 가슴 불태웠네
내 사랑 피기도 전에
그 꽃망울 피기도 전에
나를 두고 나를 두고
떠난 사람아
가슴에 이 가슴에
꽃씨를 심어 놓고
떠난 사람 떠난 사람
기다리다 세월만 가네
그때는 좋았네
이별을 모른 채로
두 가슴 불태웠네
내 사랑 피기도 전에
그 꽃망울 피기도 전에
나를 두고 나를 두고
떠난 사람아
떠난 사람아"
빵빵,"33,443",임영웅,"빵빵빵빵 빵빠라빵빠라
빵빠라빵빠 빵빵
빵빵 빵빵빵빵
빵빵 빵빵
덜컹 덜컹 달려간다 시골버스야
힘차게 달려간다
빵빵빵빵 기적을 울리며
신나게 달려간다
추억이 살아 숨 쉬는 이곳
내 고향 정든 시골길
옆집 뒷집 시골 아줌마
옆집 아저씨 언니 오빠들
다 태우고 달려간다
빵빵 빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 빵빠라빵빠라
빵빠라빵빠 빵빵
빵빵 빵빵빵빵
빵빵 빵빵
덜컹 덜컹 달려간다 시골버스야
힘차게 달려간다
빵빵빵빵 기적을 울리며
신나게 달려간다
추억이 살아 숨 쉬는 이곳
내 고향 정든 시골길
옆집 뒷집 시골 아줌마
언니 오빠들 옆집 아저씨
다 태우고 달려간다
빵빵 빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다"
와그랍니까,"1,783",진해성,"와그랍니까 와그랍니까
와자꾸 낼로 괴롭힙니까
좋아 죽긋다고 할때는 언제고
인자와서 와그랍니까
보고파도 참아보고 가고파도 참아보고
잊을라고 참아봤지만
돌아오라 소리쳐도 우리추억 뒤로 한채
와 낼로 괴롭히는지 와자꾸 고문하는지
와자꾸 그랍니까 낼로
와그랍니까 와그랍니까
와자꾸 낼로 괴롭힙니까
좋아 죽긋다고 할때는 언제고
인자와서 와그랍니까
보고파도 참아보고 가고파도 참아보고
잊을라고 참아봤지만
돌아오라 소리쳐도 우리추억 뒤로 한채
와 낼로 괴롭히는지 와자꾸 고문하는지
와자꾸 그랍니까 낼로
보고파도 참아보고 가고파도 참아보고
잊을라고 참아봤지만
돌아오라 소리쳐도 우리추억 뒤로 한채
와 낼로 괴롭히는지 와자꾸 고문하는지
와자꾸 그랍니까 낼로
와자꾸 그랍니까 낼로"
슬픈 우연,248,조항조,"바람이 꽃잎을 스쳐가듯이
소리없이 만난 그 사람
한때는 미치도록 사랑한 사람
아무 말 하지 못했다

사랑은 뭣하러 했나
이리 짧게 스쳐갈 것을
사랑은 뭣하러 했나
뒷모습만 바라볼 것을

슬픈 오늘 하루는 잊어요
가슴속에 지워야 해요

세상에서 가장 슬펐던 우연인것은
다시 만날 기약도 없었기 때문인거야

지키지 못했던 미안함들이
그리움보다 컸나봐
아무런 기약없이 멀어질텐데
다시 널 잡지 못했다

사랑은 뭣하러 했나
이리 짧게 스쳐갈 것을
사랑은 뭣하러 했나

뒷모습만 바라볼 것을
슬픈 오늘 하루는 잊어요
가슴속에 지워야 해요

슬픈 오늘 하루는 잊어요
가슴속에 지워야 해요
가슴속에 묻어야 해요"
버팀목,"1,244",장윤정,"세상에 눈 뜬 시간부터
하늘은 맑고 태양은 빛나고
마냥 꽃 길인 줄 알았던 인생길에
먹구름도 끼었다
그래도 그대를 만나
살아 있길 잘 했어요
그대는 나만의 버팀목이요
나를 나를 살게 한 사람
쓰러지는 나에게 손 내밀어준
그 손잡고 살아 갈래요
그래도 그대를 만나
살아 있길 잘 했어요
그대는 나만의 버팀목이요
나를 나를 살게 한 사람
쓰러지는 나에게 손 내밀어준
그 손잡고 살아 갈래요
그대는 나만의 버팀목이요
나를 나를 지켜준 사람
세월지나 모든 게 약해지는 날
그 손잡고 일어설래요
그대만을 믿고 살래요"
어머님 사랑합니다,373,빈예서,"꽃다운 열아홉에
연지 찍고 시집와서
손발이 터지도록 고생하신 어머님
백날을 하루같이
자식 걱정에 보낸 한평생
주름진 그 모습이 안타까워요
너무나 안타까워요
어머님 사랑합니다

이 자식 키우시며
가슴엔 멍이 들어
고왔던 그 얼굴이 주름지셨네
이제는 무거운 짐 내려놓고서
편히 쉬세요
언제나 그 정성에 목이 멥니다
너무나 고맙습니다
어머님 사랑합니다
어머님 사랑합니다"
빵빵,"4,075",박상철,"빵빵빵빵 빵빠라빵빠라
빵빠라빵빠 빵빵
빵빵 빵빵빵빵
빵빵 빵빵
덜컹 덜컹 달려간다 시골버스야
힘차게 달려간다
빵빵빵빵 기적을 울리며
신나게 달려간다
추억이 살아 숨 쉬는 이곳
내 고향 정든 시골길
옆집 뒷집 시골 아줌마
옆집 아저씨 언니 오빠들
다 태우고 달려간다
빵빵 빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 빵빠라빵빠라
빵빠라빵빠 빵빵
빵빵 빵빵빵빵
빵빵 빵빵
덜컹 덜컹 달려간다 시골버스야
힘차게 달려간다
빵빵빵빵 기적을 울리며
신나게 달려간다
추억이 살아 숨 쉬는 이곳
내 고향 정든 시골길
옆집 뒷집 시골 아줌마
옆집 아저씨 언니 오빠들
다 태우고 달려간다
빵빵 빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵
동쪽으로 가면 동해바다
서쪽엔 서해바다
남쪽에는 한라산 북쪽엔 백두산
달리고 달리고 달리고 달려라
내 꿈도 싣고 달려라
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵빵빵 기적을 울리며
시골버스 달려간다
빵빵"
잃어버린 우산,"2,930",우순실,"안개비가 하얗게
내리던 밤
그대 사는 작은 성으로
나를 이끌던 날부터
그대 내겐 단하나
우산이 되었지만
지금 비 속으로 걸어가는
나는 우산이 없어요
이젠
지난버린 이야기들이
내겐 꿈결같지만
햐얀 종이위에 그릴 수 있는
작은 사랑이어라

잊혀져간 그날에
기억들은
지금 빗 속으로 걸어가는
내겐 우산이 되리라

이젠
지나버린 이야기들이
내겐 꿈결같지만
하얀 종이위에 그릴 수 있는
작은 사랑이어라
잊혀져간 그날에
기억들은
지금 빗속으로 걸어가는
내겐 우산이 되리라"
님이여,"1,948",윤태화,"님이여 님이시어
기어이 가시나요
뒷산에 접동새가
여태도록 우는데
가시면 떠나시면
어쩌라 어쩌라고
아니 되오 못 가오
나를 두고 못 가오
이 사랑 다 받기 전에
살아가는 오늘 또 내일이
님의 향기뿐인데
님이여 님이시어
차라리 죽으려오
님이 없는 세상은
온통 암흑천지요
내 사모하는 님이여
아 내 님이여"
