Title,Likes,Singer,Lyrics
두바퀴,"1,363",박구윤,"우리사랑 두바퀴 사랑
바라만 봐도 좋은 당신
그려만 봐도 좋은 당신
멀리 있어도 가까이 있어도
너무 좋은 사람 내 당신
두바퀴로 달려가는
자전거 페달을 힘껏 밟으면
당신은 앞바퀴 나는 뒷바퀴
두바퀴로 달리는 사랑
당신 없으면 쓰러지는 내 사랑
우리사랑 두바퀴 사랑
쓰러지지 말고 달려요
두바퀴로 달려요
우리사랑 영원히 영원히
우리사랑 두바퀴 사랑
바라만 봐도 좋은 당신
그려만 봐도 좋은 당신
멀리 있어도 가까이 있어도
너무 좋은 사람 내 당신
두바퀴로 달려가는 자전거
페달을 힘껏 밟으면
당신은 앞바퀴 나는 뒷바퀴
두바퀴로 달리는 사랑
당신 없으면 쓰러지는 내 사랑
우리사랑 두바퀴 사랑
쓰러지지 말고 달려요
두바퀴로 달려요
우리사랑 영원히 영원히
우리사랑 두바퀴 사랑"
날 보러와요,838,오유진,"날 보러와요 날 보러와요
오늘은 날 보러와요
시간은 언제라도 좋아
축 처진 당신 어깨를 내가 쫙 펴줄게요
내일도 날 보러와요
날씨가 안 좋아도 좋아
혹시나 비가 내려도 분위긴 짱이잖아요
사는 게 힘이 들 때면 눈물도 짐이 되겠죠
하지만 함께 있다면 세상에 겁날 게 없어
날 보러와요 날 보러와요
울고 싶을 땐 보고 싶을 땐
날 보러 오세요 날 보러 오세요
오늘은 날 보러 와요
시간은 언제라도 좋아
보고 또 보고 또 봐도 당신이 완전 좋아요
내일도 날 보러와요
날씨가 안 좋아도 좋아
비 오는 거리를 걸어도 분위긴 짱이잖아요
사는 게 힘이 들 때면 눈물도 짐이 되겠죠
하지만 함께 있다면 세상에 겁날 게 없어
날 보러와요 날 보러와요
울고 싶을 땐 보고 싶을 땐
날 보러 오세요
날 보러와요 날 보러와요
울고 싶을 땐 보고 싶을 땐
날 보러 오세요
날 보러 오세요
날 보러와요 날 보러와요 날 보러와요"
천년바위,"2,706",양지은,"동녘 저편에
먼동이 트면
철새처럼 떠나리라
세상 어딘가 마음 줄 곳을
집시 되어 찾으리라
생은 무엇인가요
삶은 무엇인가요
부질없는 욕심으로
살아야만 하나
서산 저 너머
해가 기울면
접으리라 날개를
내가 숨 쉬고 내가 있는 곳
기쁨으로 밝히리라
생은 무엇인가요
삶은 무엇인가요
부질없는 욕심으로
살아야만 하나
이제는 아무것도 그리워 말자
생각을 하지 말자
세월이 오가는 길목에 서서
천년바위 되리라
천년바위 되리라"
갈색추억,"1,023",한혜진,"희미한 갈색 등불 아래
싸늘히 식어가는 커피잔
사람들은 모두가 떠나고
나만홀로 남은 찻집
아무런 약속도 없는데
그사람 올리도 없는데
나도 몰래 또다시 찾아온
지난 날 추억속의 그찻집
우리는 나란히 커피를 마시며
뜨거운 가슴 나누었는데
음악에 취해서 사랑에 취해서
끝없이 행복했는데
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억
- 간 주 중 -
우리는 나란히 커피를 마시며
뜨거운 가슴 나누었는데
음악에 취해서 사랑에 취해서
끝없이 행복했는데
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억
어느날 갑자기 그대는 떠나고
갈색 등불 빛만 남 아---
외로운 찻잔에 싸늘한 찻잔에
희미한 갈색추억"
그날,294,김연숙,"언덕위에 손잡고
거닐던 길목도 아스라히
멀어져간 소중했던
옛 생각을 돌이켜 그려보네
나래치는 가슴이
서러워 아파와 한숨지며
그려보는 그 사람을 기억하나요
지금 잠시라도
달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우우우우우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다

달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우우우우우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다"
곡예사의 첫사랑,385,박경애,"줄을 타며 행복했지 춤을 추면 신이 났지
손풍금을 울리면서 사랑노래 불렀었지
공굴리며 좋아했지 노래하면 즐거웠지
흰분칠에 빨간코로 사랑얘기 들려줬지
영원히 사랑하자 맹세했었지
죽어도 변치말자 언약했었지
울어봐도 소용없고 후회해도 소용없는
어릿광대의 서글픈 사랑
줄을 타며 행복했지 춤을 추면 신이 났지
손풍금을 울리면서 사랑노래 불렀었지


영원히 사랑하자 맹세했었지
죽어도 변치말자 언약했었지
울어봐도 소용없고 후회해도 소용없는
어릿광대의 서글픈 사랑
공굴리며 좋아했지 노래하면 즐거웠지
흰분칠에 빨간 코로 사랑얘기 불러줬지"
천년지기,"1,124",금잔디,"넌 정말 좋은 친구야
내가 지쳐 있을 때
내가 울고 있을 때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지 않아
넌 정말 좋은 친구야
넌 정말 좋은 친구야
내가 외로워 할 때
내가 방황을 할 때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지 않아
넌 정말 좋은 친구야"
새벽비,533,요요미,"새벽비가 주룩주룩
철길을 적시네
새벽비가 주룩주룩
지붕을 적시네
삑삑삑삑 기적이 울리면
이제 정말 나는 갑니다
새벽비가 주룩주룩
창문을 적시네
새벽비가 주룩주룩
얼굴을 적시네
삑삑삑삑 여음을 남기고
새벽차는 떠나갑니다
아 사랑하고 있는데
아 내마음 어디로 가나
비를 뚫고
칙칙칙칙 기차는 달려가네
비를 뚫고
칙칙칙칙 한없이 달려가네
삑삑삑삑 메아리를 남기고
이제 정말 나는 갑니다
아 사랑하고 있는데
아 내마음 어디로 가나
비를 뚫고
칙칙칙칙 기차는 달려가네
비를 뚫고
칙칙칙칙 한없이 달려가네
삑삑삑삑 메아리를 남기고
이제 정말 나는 갑니다
이제 정말 나는 갑니다
이제 정말 나는 갑니다
이제 정말 나는 갑니다"
무시로,"1,645",나훈아,"이미 와버린 이별인데 슬퍼도 울지 말아요

이미 때늦은 이별인데 미련은 두지 말아요

눈물을 감추어요 눈물을 아껴요

이별보다 더 아픈게 외로움인데

무시로 무시로 그리울 때 그때 울어요



이미 돌아선 님이라면 미워도 미워 말아요

이미 약속된 이별인데 아무 말 하지 말아요

눈물을 감추어요 눈물을 아껴요

이별보다 더 아픈게 외로움인데

무시로 무시로 그리울때 그때 울어요

눈물을 감추어요 눈물을 아껴요

이별보다 더 아픈게 외로움인데

무시로 무시로 그리울 때 그때

울 어 요"
I'm Yours,"17,584",임영웅,"Well you done done me
and you bet I felt it
I tried to be chill
but you're so hot that I melted
I fell right through the cracks
Now I'm trying to get back
Before the cool done run out
I'll be giving it my bestest
And nothing's gonna stop me
but divine intervention
I reckon it's again my turn
To win some or learn some
But I won't hesitate
No more no more
It cannot wait
I'm yours
Well open up your mind
and see like me
Open up your plans
and damn you're free
Look into your heart
and you'll find love
love love love
Listen to the music of the moment
people dance and sing
we're just one big family
And it's our God forsaken
right to be loved
loved loved loved loved
So I won't hesitate
No more no more
It cannot wait
I'm sure
There's no need to complicate
Our time is short
This is our fate
I'm yours
Do you want to come on
scooch on over closer dear
And I will nibble your ear
I've been spending way
too long checking my tongue
in the mirror
And bending over backwards
just to try to see it clearer
But my breath fogged up the glass
And so I drew a new face
and I laughed
I guess what I'll be saying is
there ain't no better reason
To rid yourself of vanities
and just go with the seasons
It's what we aim to do
Our name is our virtue
But I won't hesitate
No more no more
It cannot wait
I'm yours
Well open up your mind
and see like me
Open up your plans
and damn you're free
Look into your heart
and you'll find
that the sky is yours
So please don't
please don't please don't
There's no need to complicate
'Cause our time is short
This oh this oh this is our fate
I'm yours
Oh I'm yours
Oh oh"
