Title,Likes,Singer,Lyrics
각인,226,김범수,"이 생 안에 네가 있으니
그걸로 다 된 거야
흔들리는 하루 속에서
나를 품어주는 한 사람

생각대로 안 되던
유난히 지치던 날들의
한숨의 그 끝에
어두운 방 촛불처럼
나의 그늘을 밝혀주는 그대

나를 네게 다 주었으니
이 생은 너 하나야
더 가질 것도 잃을 것도
의미없다는 걸 몰랐을 때엔

세상을 욕심 내어
채워지지 않는 갈증에
마른 내 입술에
사막의 단비처럼
나를 적셔 흐르게 해준 그대

You are my one

생각대로 안 되던
유난히 지치던 날들의 한숨의 그 끝에
어두운 방 촛불처럼
나의 그늘을 밝혀주는 그대

이 생 안에 네가 있으니
그걸로 다 된 거야
흔들리는 하루 속에서
나를 품어주는 한 사람"
고독한 항해,"10,227",김윤아,"차가운 바람은 나를 찌르고
무너진 가슴을 더 아프게 해
꽃잎은 떨어지고 이제는 다 시들어
발끝이 닿지 않는
깊은 늪에 난 빠져가네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아
떨어진 나뭇잎 위로 눈물이
행여라도 그대 뒤돌아볼까
헛된 바램인 걸까 바람은 더 거세어
폭풍우 몰아치는
그 언덕에 난 홀로 있네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아
홀로 남겨진 이 고독한 항해
칠흑 같은 어둠 속을 떠나보내
아"
봄날은 간다,"7,272",Mingginyu (밍기뉴),"지는 해는 다 잊고 초라함만 남았네
다시 돌아가기엔 참 여린 마음
완전한 것들은 다 내 마음을 헤집고
다시는 갖지 못할 날들을 그리네
봄날은 간다 내 봄날이 간다
봄날은 간다 내 봄날은 간다
봄날은 간다 내 봄날이 간다
봄날은 간다 내 봄날은 간다
피던 꽃들 다 지고 애절함만 남았네
아름다운 것들의 참 여린 마음
온전한 것들은 다 나와는 너무 다르고
다시는 피지 못 할 꽃들을 기리네
봄날은 간다 내 봄날이 간다
봄날은 간다 내 봄날은 간다
봄날은 간다 내 봄날이 간다
봄날은 간다 내 봄날은 간다
봄날은 간다 내 봄날이 떠나간다
봄날이 간다 나의 봄이 끝이 난다
봄날은 간다 내 봄날이 떠나간다
봄날이 간다 나의 봄이 끝이 난다"
이제는,"1,147",코요태,"지난날 그리워하는것은
아쉬움이야
바람속을 걸어가는 너의
모습처럼
나는 이제 모든것을
잊어야만하네
그렇게 좋던 그 날이
그렇게 사랑한날이
이제는 사라져가고
슬픔만 남아버렸네
이렇게 그리운날은
이렇게 못잊는날은
이제는 잊어버렸네
이제는 지워버렸나
그리워 헤매이는것은
사랑일꺼야
바람속에 피어나는
한송이 꽃처럼
이따금씩 내 사랑만
생각나게 하네
그렇게 좋던 그 날이
그렇게 사랑한날이
이제는 사라져가고
슬픔만 남아버렸네
이렇게 그리운날은
이렇게 못잊는날은
이제는 잊어버렸네
이제는 지워버렸나
모든 얘기들 이젠 잊어야하네
그 슬픈 얼굴도
그 사람 이제 떠나갔기에"
이번 겨울은 너무 춥고 아픈 그 계절 (feat.폴림),427,정창룡,"하루 종일 감기에 걸린 것처럼
기운 없이 혼자 똑같은 하루를 보내
주변 사람들은 곧 다가올 크리스마스에
다들 기분이 정말 좋아 보여

이맘때쯤엔
우리 이거 할까 저거 할까
나에게 묻던 네가 생각이 많이 나

흰 눈이 주르륵 흘러내려와
네가 없는 겨울이 오랜만이어서
내 옆에 꼭 붙어 있던 네가 없어서
너무 많이 시리다
이번 겨울은 나에겐 너무
춥고 아픈 그 계절이다

추운 게 싫어
겨울을 좋아하지 않던 넌데
내 품에 안겨 해맑게 웃던 네 모습
네가 생각이 많이 나

흰 눈이 주르륵 흘러내려와
네가 없는 겨울이 오랜만이어서
내 옆에 꼭 붙어 있던 네가 없어서
너무 많이 시리다
이번 겨울은 나에겐 너무
춥고 아픈 그 계절

길거리에는 온통
크리스마스 캐럴이 울려 퍼지는데
집 밖을 못 나가겠어
혼자 이불 속에 숨어있어
이번 겨울은 나에겐 너무
춥고 아픈 그 계절

눈물이 주르륵 흘러내려와
많은 약속 나눴던 우리의 겨울은
두 번 다신 함께할 수 없는
그 계절 너무 많이 아프다
너와 함께한 우리 겨울은
정말 따뜻했는데
이번 겨울은 나에겐 너무
춥고 아픈 그 계절이다"
기억을 가져가,"1,850",린,"쓰린 내 맘을 닫고
아무도 오지 못하게
나만 너를 또 기다리나봐
하루에 몇 번씩은
네 생각에 또 목이 메여와
가슴이 터질 듯 또 눈물이 흘러
나 아플까봐 또 힘들까봐
네 이름마저 지워도
내 맘은 아직 너 하나만 기억 하나봐
그 사람을 찾고 싶어요
날 너무나 사랑했었던
가슴 깊이 상처로 가득 했지만
우리 사랑했던 기억
너를 미워했던 순간도 지울 수 없어
다신 너를 볼 수도 없는데
하루에 몇 번씩은
네 생각에 또 목이 메여와
가슴이 터질 듯 또 눈물이 흘러
나 아플까봐 또 힘들까봐
네 이름마저 지워도
내 맘은 아직 너 하나만 기억 하나봐
그 사람을 찾고 싶어요
날 너무나 사랑했었던
가슴 깊이 상처로 가득 했지만
우리 사랑했던 기억
너를 미워했던 순간도 지울 수 없어
다신 너를 볼 수도 없는데
넌 너무나 잘 지낼 텐데
아픔만 준 난 까맣게 잊고 살아갈 텐데
널 아끼는 누군가가 곁에 있을 텐데
내가 이러면 안되는데

잘있어요 나의 사랑아
이제 다신 아프지 마요
이미 지난 우리 얘기는 잊어요
우리가 사랑했던 기억
너를 미워했던 순간도 모두 가져가
다신 너를 기억할 수 없게

다신 너를 기억할 수 없게"
39.5,"5,214",간종욱,"왜 난 사랑하나도 못하는 걸까
처음 해 본 것처럼
늘 서툴기만 해
흔한 사랑 이별 한 번
한 것 뿐인데
몇날 며칠을 앓아
꼼짝을 못하고있어
왜 이렇게 버려야
할게 많은 건지
그대 내게 남겨준 게
너무 많아서
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 듣지 않네요
아픈 것도 내 맘이니깐
그냥 기다리고
있겠습니다
왜 난 이별하나도 못하는 걸까
익숙했던 기억도
다 지워야 하는데
사랑 했던 시간만큼
이별하나 봐
니 걱정 니 생각만
하고 사니깐
왜 이렇게 버려야
할게 많은 건지
그대 내게 남겨준 게
너무 많아서
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 들지 않네요
아픈 것도
내 맘이니깐
그냥 기다리고
있겠습니다
그대 원하는 만큼
아프고 원망했어요
많이 사랑한 만큼
후회와 미련만 남아서
알고 있어요 그대만
떠나간걸 그냥 사랑하니깐
나 아픈 거니깐
내 맘이죠 내 맘이니깐
그냥 기다리고
있겠습니다
열이 납니다
아파서 죽을 듯이
어떤 약을 먹어도
잘 들지 않네요
아픈 것도 내 맘이니깐
그냥 기다리고
있겠습니다
그냥 아픈대로
살아갑니다"
그대 떠나가도,"1,826",조장혁,"추억이라 생각 할 수가 없어
내 맘 속에 남겨진
너의 모든 것들을
어디선가 너도
나를 그리며 울고 있을거야
지금 내 모습 처럼
이젠 떠나버린 너의 작은 모습이
아직도 내 앞에 보일 것만 같아서
흐르는 눈물을 닦아 보지만
텅빈 외로움만 느낄뿐
세월이 지나면 모두
지워질 수 있다고 생각 했는데
너를 느끼며 지내온
작은 기억 마저도
날 이렇게 힘들게 하고 있어
그대 떠나가도
나의 마음은 변하지 않아
언제까지라도
너를 사랑하고 있을거야 영원히
세월이 지나면 모두
지워질 거라고 생각 했는데
너를 느끼며 지내온
작은 기억 마저도
날 이렇게 힘들게 하고 있어
그대 떠나가도
나의 마음은 변하지 않아
언제까지라도
너를 사랑하고 있을거야 영원히"
사랑하자,"6,556",김수영,"우리 조금 더 서로를 사랑하자
내가 아픈건 나밖에 모르잖아
생각보다 사람들은
그다지 나에게 관심이 없대
정말 아프지 하지만 진짜 그렇대
누구나 한번쯤 사랑받고 싶을 때
근데 그게 잘 안돼 내가 더 미워질 때
그냥 그렇게 사랑받고 싶을 때
아프지 말고 받지도 말고
충분히 예쁘니까
지금 이대로 같이 걸어가면 돼
그 누구보다
우리 조금 더 서로를 위해서
나를 좀 더 사랑하자
그냥 그렇게 서로를 사랑해주자
누구나 한번쯤 위로 받고 싶을 때
근데 그게 잘 안돼 내가 더 미워질 때
그냥 그렇게 사랑받고 싶을 때
아프지 말고 받지도 말고
충분히 예쁘니까
지금 이대로 같이 걸어가면 돼
그 누구보다
우리 조금 더 서로를 위해서
우리 좀 더 사랑하자
그냥 그렇게 서로를 사랑해주자"
멀어진 만큼 (Distance),"7,152",스탠딩 에그,"매번 다른 이유로 떠오르면
내가 어떻게 잊어 너를
떠올리지 않으려 애써봐도
너는 내 안에 있어
달이 지나가면 그대가 보여
오늘도 조금씩 흐려져
언젠가는 널 다시 만나겠어
나는 여기 있어
너는 하늘에 걸린 빛난 별보다
눈부시게 나를 비춰주고 있어
네가 멀어진 만큼 잊혀지기를
바보처럼 멍하니 바라고 있어
이만큼 멀어져도 떠오르면
내가 어떻게 잊어 너를
떠올리지 않으려 애써봐도
너는 내 안에 있어
별이 지나가면 그때가 보여
오늘도 조금씩 흩어져
언젠가는 널 다시 꼭 안겠어
나는 여기 있어
너는 하늘에 걸린 빛난 별보다
눈부시게 나를 비춰주고 있어
네가 멀어진 만큼 잊혀지기를
바보처럼 멍하니 바라고 있어
밤하늘 가득 안고서
그때의 우릴 떠올려봐
지금의 내가 네 앞에 서면
그때의 네가 안아줄까
너는 하늘에 걸린 빛난 별보다
눈부시게 나를 비춰주고 있어
네가 멀어진 만큼 잊혀지기를
바보처럼 멍하니 바라고 있어
너는 하늘에 걸린 빛난 별보다
눈부시게 나를 비춰주고 있어
네가 멀어진 만큼 잊혀지기를
바보처럼 멍하니 바라고 있어
이만큼 멀어져도 떠오르면
내가 어떻게 잊어"
